4,26,2003,14,16,25,26,27,35,
4,30,2003,2,5,30,32,45,46,
5,3,2003,4,18,40,45,52,56,
5,7,2003,8,43,46,48,53,55,
5,10,2003,12,24,32,49,52,56,
5,14,2003,6,9,11,17,32,58,
5,17,2003,6,7,32,45,48,52,
5,21,2003,4,17,25,31,42,45,
5,24,2003,8,20,33,36,42,57,
5,28,2003,13,14,15,37,52,54,
5,31,2003,12,16,33,42,50,59,
6,4,2003,13,29,37,43,51,58,
6,7,2003,4,10,22,34,40,54,
6,11,2003,2,13,22,30,53,55,
6,14,2003,11,15,16,29,37,55,
6,18,2003,1,3,7,24,30,41,
6,21,2003,5,20,28,50,54,57,
6,25,2003,4,14,21,29,35,53,
6,28,2003,9,16,22,28,49,50,
7,2,2003,8,13,29,30,37,53,
7,5,2003,17,28,31,32,39,59,
7,9,2003,6,9,10,12,49,56,
7,12,2003,10,25,32,44,51,58,
7,16,2003,5,8,15,40,51,53,
7,19,2003,16,31,32,37,40,45,
7,23,2003,6,10,17,21,29,44,
7,26,2003,7,14,16,29,45,56,
7,30,2003,29,32,34,37,52,57,
8,2,2003,5,15,26,51,55,57,
8,6,2003,7,12,32,37,38,50,
8,9,2003,6,10,13,31,33,39,
8,13,2003,3,28,30,37,49,54,
8,16,2003,13,24,35,50,57,58,
8,20,2003,10,14,18,22,33,57,
8,23,2003,7,11,32,37,47,51,
8,27,2003,8,12,22,30,41,44,
8,30,2003,11,15,16,25,44,47,
9,3,2003,20,30,33,36,38,57,
9,6,2003,27,29,31,38,51,52,
9,10,2003,4,22,25,53,54,58,
9,13,2003,7,11,14,21,40,48,
9,17,2003,6,10,20,30,43,46,
9,20,2003,8,16,17,25,40,54,
9,24,2003,10,14,18,30,33,55,
9,27,2003,3,10,12,38,57,58,
10,1,2003,23,25,31,38,43,44,
10,4,2003,7,9,26,29,50,55,
10,8,2003,7,11,13,26,34,39,
10,11,2003,15,24,29,34,39,54,
10,15,2003,24,29,42,43,47,53,
10,18,2003,18,33,35,46,51,59,
10,22,2003,1,6,19,26,40,41,
10,25,2003,16,19,20,40,51,55,
10,29,2003,6,7,15,31,51,53,
11,1,2003,6,7,19,22,27,40,
11,5,2003,5,16,35,47,49,55,
11,8,2003,10,11,32,34,35,46,
11,12,2003,2,26,32,35,44,52,
11,15,2003,22,25,35,37,44,52,
11,19,2003,17,26,31,39,47,50,
11,22,2003,21,24,31,35,45,54,
11,26,2003,8,12,21,51,54,56,
11,29,2003,4,15,28,29,30,55,
12,3,2003,1,2,25,38,46,49,
12,6,2003,7,10,14,15,22,31,
12,10,2003,1,2,26,33,40,41,
12,13,2003,3,19,27,43,50,53,
12,17,2003,6,18,30,34,35,56,
12,20,2003,11,27,29,40,51,58,
12,24,2003,5,8,11,33,48,57,
12,27,2003,1,12,30,37,44,49,
12,31,2003,1,22,28,30,45,49,
1,3,2004,3,13,19,31,32,34,
1,7,2004,13,22,24,26,27,50,
1,10,2004,15,18,39,45,52,53,
1,14,2004,1,4,6,13,14,35,
1,17,2004,15,28,31,49,50,57,
1,21,2004,6,10,12,27,52,54,
1,24,2004,2,5,13,18,28,36,
1,28,2004,7,8,12,21,37,45,
1,31,2004,2,5,11,33,50,54,
2,4,2004,23,30,46,49,53,58,
2,7,2004,12,16,23,38,54,55,
2,11,2004,15,17,19,27,28,32,
2,14,2004,5,26,27,43,54,59,
2,18,2004,17,19,29,37,40,50,
2,21,2004,4,14,21,23,30,39,
2,25,2004,14,16,27,39,47,48,
2,28,2004,1,4,6,25,30,54,
3,3,2004,6,18,31,43,53,54,
3,6,2004,6,17,24,30,35,40,
3,10,2004,2,11,14,17,34,38,
3,13,2004,16,21,25,36,49,59,
3,17,2004,13,17,20,31,36,43,
3,20,2004,25,45,46,49,51,58,
3,24,2004,13,26,37,41,42,46,
3,27,2004,11,18,38,41,49,53,
3,31,2004,1,6,11,24,25,39,
4,3,2004,9,38,40,41,48,54,
4,7,2004,5,8,16,25,31,46,
4,10,2004,4,7,23,39,56,59,
4,14,2004,18,39,43,47,48,55,
4,17,2004,38,45,47,49,51,56,
4,21,2004,19,26,28,29,48,57,
4,24,2004,12,16,22,34,42,54,
4,28,2004,2,3,6,15,20,55,
5,1,2004,5,17,23,29,34,40,
5,5,2004,5,8,31,35,53,57,
5,8,2004,20,21,30,36,44,58,
5,12,2004,5,7,11,20,26,38,
5,15,2004,7,15,28,32,39,56,
5,19,2004,3,4,29,34,43,53,
5,22,2004,7,17,37,47,48,52,
5,26,2004,8,20,30,49,50,57,
5,29,2004,3,29,32,45,50,57,
6,2,2004,12,19,23,33,54,55,
6,5,2004,17,20,23,36,51,59,
6,9,2004,11,14,23,28,34,47,
6,12,2004,4,29,31,32,48,54,
6,16,2004,4,19,27,29,36,50,
6,19,2004,14,21,40,49,53,58,
6,23,2004,15,32,36,42,44,49,
6,26,2004,5,32,41,54,56,57,
6,30,2004,20,26,31,39,42,55,
7,3,2004,8,15,19,27,38,59,
7,7,2004,22,26,32,44,46,56,
7,10,2004,10,22,25,31,38,44,
7,14,2004,1,4,7,18,44,45,
7,17,2004,2,5,25,46,52,56,
7,21,2004,8,22,25,28,36,56,
7,24,2004,6,9,11,12,25,46,
7,28,2004,3,9,28,42,43,52,
7,31,2004,2,21,22,34,48,59,
8,4,2004,18,23,25,27,48,57,
8,7,2004,7,15,17,20,22,37,
8,11,2004,2,37,41,46,47,50,
8,14,2004,3,19,36,44,46,55,
8,18,2004,4,19,24,29,47,56,
8,21,2004,30,32,47,54,55,57,
8,25,2004,23,31,34,35,43,46,
8,28,2004,6,9,34,44,49,58,
9,1,2004,25,29,33,37,42,51,
9,4,2004,8,17,22,39,44,54,
9,8,2004,11,21,24,40,49,55,
9,11,2004,8,13,15,18,19,46,
9,15,2004,4,8,26,28,31,44,
9,18,2004,9,10,13,22,30,39,
9,22,2004,24,27,35,36,51,58,
9,25,2004,3,15,24,43,51,58,
9,29,2004,1,4,11,46,47,59,
10,2,2004,2,40,42,52,54,57,
10,6,2004,5,17,42,44,53,57,
10,9,2004,3,10,38,44,47,57,
10,13,2004,9,18,27,47,51,53,
10,16,2004,4,12,13,15,27,43,
10,20,2004,3,17,33,35,43,59,
10,23,2004,8,28,31,32,42,52,
10,27,2004,15,17,28,38,50,54,
10,30,2004,6,7,14,32,42,43,
11,3,2004,6,25,31,34,39,41,
11,6,2004,3,5,10,41,54,58,
11,10,2004,1,22,29,40,42,58,
11,13,2004,2,4,9,23,30,34,
11,17,2004,2,10,17,26,35,53,
11,20,2004,1,20,35,36,52,59,
11,24,2004,24,27,36,42,50,52,
11,27,2004,2,4,19,23,49,51,
12,1,2004,17,42,45,50,51,52,
12,4,2004,2,11,12,20,36,49,
12,8,2004,3,4,31,37,39,58,
12,11,2004,14,15,23,32,45,47,
12,15,2004,6,12,16,20,35,41,
12,18,2004,3,20,24,25,54,58,
12,22,2004,31,33,41,50,51,54,
12,24,2004,3,16,19,24,36,57,
12,29,2004,19,20,41,42,44,54,
1,1,2005,8,18,37,46,49,57,
1,5,2005,21,27,28,52,56,57,
1,8,2005,10,37,38,43,49,50,
1,12,2005,7,17,28,34,43,50,
1,15,2005,22,28,31,45,49,56,
1,19,2005,1,3,15,30,49,52,
1,22,2005,20,28,38,40,44,59,
1,26,2005,3,26,34,36,42,57,
1,29,2005,20,30,39,46,47,58,
2,2,2005,13,19,24,34,40,46,
2,5,2005,3,10,11,26,39,54,
2,9,2005,11,18,23,25,35,53,
2,12,2005,5,17,22,26,29,56,
2,16,2005,14,19,32,46,48,55,
2,19,2005,5,31,38,40,43,44,
2,23,2005,8,27,32,35,51,59,
2,26,2005,9,23,26,38,46,51,
3,2,2005,14,34,47,50,51,56,
3,5,2005,8,36,40,41,46,54,
3,9,2005,1,11,21,45,53,58,
3,12,2005,18,27,35,40,45,53,
3,16,2005,6,19,23,28,42,55,
3,19,2005,6,20,30,32,37,57,
3,23,2005,2,3,11,24,38,54,
3,26,2005,3,9,31,44,47,57,
3,30,2005,1,16,17,20,40,43,
4,2,2005,4,36,39,52,53,54,
4,6,2005,22,26,29,31,35,49,
4,9,2005,7,14,22,42,49,58,
4,13,2005,9,13,16,27,50,56,
4,16,2005,2,7,30,52,53,58,
4,20,2005,3,30,34,44,45,51,
4,23,2005,11,19,26,29,47,50,
4,27,2005,7,10,13,25,29,57,
4,30,2005,5,8,16,23,27,31,
5,4,2005,8,12,20,53,56,59,
5,7,2005,21,30,32,38,46,53,
5,11,2005,6,16,26,36,41,57,
5,14,2005,8,16,23,34,43,49,
5,18,2005,20,34,41,47,54,57,
5,21,2005,2,19,31,39,47,54,
5,25,2005,5,13,15,38,52,53,
5,28,2005,1,6,8,12,37,48,
6,1,2005,6,11,36,41,46,53,
6,4,2005,23,29,46,48,52,57,
6,8,2005,18,23,27,37,43,50,
6,11,2005,13,23,29,30,43,47,
6,15,2005,3,18,23,37,50,58,
6,18,2005,12,25,31,40,41,53,
6,22,2005,1,33,38,54,55,56,
6,25,2005,4,8,25,29,54,57,
6,29,2005,4,22,40,41,43,44,
7,2,2005,3,12,16,20,24,36,
7,6,2005,12,13,16,24,25,39,
7,9,2005,11,13,35,41,47,56,
7,13,2005,8,9,11,13,25,53,
7,16,2005,7,11,15,26,45,49,
7,20,2005,8,30,51,54,57,58,
7,23,2005,7,17,22,51,57,59,
7,27,2005,14,19,29,34,40,52,
7,30,2005,1,2,11,30,39,48,
8,3,2005,2,16,17,18,42,50,
8,6,2005,4,26,28,30,37,46,
8,10,2005,10,12,15,30,45,57,
8,13,2005,13,17,27,38,52,57,
8,17,2005,7,16,24,26,55,56,
8,20,2005,31,32,34,48,54,55,
8,24,2005,2,8,24,42,44,58,
8,27,2005,1,3,39,46,50,53,
8,31,2005,10,37,38,40,50,52,
9,3,2005,15,19,33,46,52,53,
9,7,2005,13,14,21,43,50,51,
9,10,2005,15,31,41,44,47,58,
9,14,2005,3,19,22,41,44,55,
9,17,2005,3,38,39,40,43,48,
9,21,2005,14,17,21,22,26,58,
9,24,2005,19,27,36,45,53,55,
9,28,2005,4,6,10,12,43,46,
10,1,2005,4,9,14,16,37,53,
10,5,2005,7,14,22,32,40,51,
10,8,2005,7,13,23,24,32,43,
10,12,2005,8,13,15,40,42,56,
10,15,2005,10,17,20,21,35,37,
10,19,2005,8,20,50,52,54,56,
10,22,2005,6,14,20,31,57,59,
10,26,2005,2,21,38,50,52,53,
10,29,2005,4,25,26,35,36,54,
11,2,2005,4,17,36,43,51,55,
11,5,2005,7,26,36,37,42,53,
11,9,2005,11,25,29,36,39,44,
11,12,2005,10,22,23,25,41,55,
11,16,2005,12,23,27,31,58,59,
11,19,2005,11,18,21,32,33,46,
11,23,2005,3,6,27,38,54,55,
11,26,2005,9,15,17,24,31,44,
11,30,2005,25,30,35,40,43,59,
12,3,2005,8,19,27,43,49,51,
12,7,2005,9,16,38,44,51,58,
12,10,2005,3,11,16,22,41,49,
12,14,2005,10,16,20,25,50,59,
12,17,2005,17,28,29,37,43,48,
12,21,2005,3,4,11,42,44,45,
12,24,2005,5,12,22,34,39,44,
12,28,2005,2,4,9,17,46,52,
12,31,2005,6,9,28,41,46,50,
1,4,2006,10,15,20,25,38,51,
1,7,2006,3,37,40,46,47,48,
1,11,2006,1,2,4,15,24,57,
1,14,2006,12,15,29,47,55,57,
1,18,2006,22,37,38,44,55,59,
1,21,2006,6,24,38,49,52,53,
1,25,2006,8,25,27,40,47,48,
1,28,2006,20,34,36,47,52,59,
2,1,2006,17,32,41,43,45,59,
2,4,2006,10,15,19,38,54,55,
2,8,2006,19,26,41,52,54,58,
2,11,2006,1,4,9,25,32,58,
2,15,2006,8,25,35,40,46,59,
2,18,2006,31,41,45,46,49,50,
2,22,2006,12,15,16,23,40,48,
2,25,2006,20,28,37,40,52,53,
3,1,2006,14,22,37,42,50,59,
3,4,2006,2,6,8,11,51,59,
3,8,2006,17,20,21,30,39,50,
3,11,2006,3,10,18,24,27,50,
3,15,2006,1,13,32,34,41,59,
3,18,2006,21,27,29,33,39,44,
3,22,2006,3,26,30,43,51,59,
3,25,2006,16,21,22,43,53,59,
3,29,2006,12,17,25,32,48,55,
4,1,2006,5,23,33,35,36,53,
4,5,2006,18,27,30,34,35,39,
4,8,2006,4,41,42,48,51,55,
4,12,2006,10,18,21,38,40,57,
4,15,2006,11,21,23,34,36,38,
4,19,2006,2,11,12,47,49,50,
4,22,2006,24,25,27,42,46,57,
4,26,2006,21,27,49,55,58,59,
4,29,2006,3,6,18,36,41,57,
5,3,2006,4,8,10,13,15,22,
5,6,2006,8,11,12,20,41,51,
5,10,2006,1,11,12,13,23,50,
5,13,2006,18,20,23,40,52,57,
5,17,2006,2,4,16,18,47,49,
5,20,2006,21,23,31,40,42,52,
5,24,2006,1,10,11,15,16,44,
5,27,2006,13,33,35,41,47,49,
5,31,2006,9,10,21,26,34,49,
6,3,2006,4,7,25,31,43,45,
6,7,2006,2,3,6,31,39,48,
6,10,2006,2,12,15,53,55,59,
6,14,2006,9,25,35,42,48,57,
6,17,2006,4,11,21,34,38,44,
6,21,2006,6,33,34,37,55,56,
6,24,2006,16,20,30,31,35,45,
6,28,2006,20,27,29,50,53,59,
7,1,2006,1,13,22,31,36,53,
7,5,2006,2,3,15,26,39,56,
7,8,2006,8,11,20,34,37,57,
7,12,2006,9,16,32,42,53,57,
7,15,2006,5,14,33,36,50,54,
7,19,2006,5,14,16,38,49,56,
7,22,2006,27,31,32,33,51,53,
7,26,2006,19,32,34,37,41,53,
7,29,2006,5,10,15,25,30,35,
8,2,2006,2,3,16,26,43,52,
8,5,2006,7,16,26,39,47,50,
8,9,2006,6,32,34,42,46,50,
8,12,2006,3,11,18,40,49,51,
8,16,2006,3,7,28,36,47,53,
8,19,2006,9,10,22,24,32,58,
8,23,2006,5,36,39,54,57,59,
8,26,2006,9,22,28,35,43,46,
8,30,2006,1,8,9,32,48,58,
9,2,2006,9,13,30,34,44,46,
9,6,2006,2,13,24,45,52,53,
9,9,2006,3,9,40,45,52,54,
9,13,2006,6,30,40,47,53,55,
9,16,2006,7,13,32,34,39,56,
9,20,2006,6,7,22,30,40,43,
9,23,2006,1,39,40,46,51,55,
9,27,2006,9,19,21,51,53,58,
9,30,2006,1,11,40,45,53,58,
10,4,2006,7,9,16,36,39,56,
10,7,2006,6,28,33,46,49,59,
10,11,2006,3,21,27,37,40,47,
10,14,2006,10,15,25,36,46,52,
10,18,2006,20,24,34,36,37,56,
10,21,2006,11,18,21,23,43,52,
10,25,2006,1,8,19,20,30,35,
10,28,2006,8,10,24,29,48,49,
11,1,2006,15,23,29,37,40,52,
11,4,2006,4,8,12,23,49,52,
11,8,2006,10,13,22,25,42,43,
11,11,2006,1,2,3,13,27,40,
11,15,2006,16,26,31,32,54,58,
11,18,2006,5,17,30,40,43,57,
11,22,2006,13,32,34,36,41,50,
11,25,2006,24,25,38,41,49,59,
11,29,2006,13,29,31,33,54,59,
12,2,2006,13,23,25,30,49,59,
12,6,2006,3,9,38,44,51,59,
12,9,2006,8,18,25,38,49,51,
12,13,2006,7,33,40,43,47,52,
12,16,2006,7,8,9,11,16,57,
12,20,2006,4,19,20,21,23,45,
12,23,2006,4,7,18,28,40,58,
12,27,2006,12,18,36,41,49,53,
12,30,2006,1,2,25,27,49,55,
1,3,2007,3,9,14,24,41,44,
1,6,2007,7,10,27,34,37,52,
1,10,2007,1,6,36,41,55,57,
1,13,2007,28,31,40,43,50,59,
1,17,2007,13,25,28,30,46,55,
1,20,2007,7,9,11,12,28,38,
1,24,2007,11,13,20,41,56,59,
1,27,2007,8,24,36,52,53,57,
1,31,2007,3,6,20,22,44,54,
2,3,2007,25,36,38,44,55,57,
2,7,2007,4,20,29,32,45,53,
2,10,2007,14,27,35,37,49,50,
2,14,2007,7,19,20,26,32,43,
2,17,2007,6,8,12,13,17,26,
2,21,2007,15,19,21,22,42,52,
2,24,2007,6,12,15,17,26,34,
2,28,2007,2,11,14,16,43,59,
3,3,2007,14,19,20,31,50,52,46
3,7,2007,1,16,26,28,36,40,58
3,10,2007,4,19,22,30,34,38,58
3,14,2007,8,14,25,27,42,47,56
3,17,2007,1,36,39,50,51,58,5
3,21,2007,7,14,20,23,24,54,44
3,24,2007,2,4,5,22,23,45,49
3,28,2007,7,26,41,42,43,49,37
3,31,2007,5,16,43,48,52,54,34
4,4,2007,8,9,40,44,52,55,14
4,7,2007,29,30,43,49,55,56,46
4,11,2007,3,6,26,31,33,51,58
4,14,2007,4,5,10,14,16,33,3
4,18,2007,11,12,21,36,50,59,38
4,21,2007,5,27,37,43,45,55,58
4,25,2007,16,24,41,47,53,57,55
4,28,2007,17,20,22,31,42,47,48
5,2,2007,2,3,19,44,47,57,31
5,5,2007,3,18,19,25,53,57,52
5,9,2007,2,13,24,32,38,54,21
5,12,2007,5,18,22,49,57,59,14
5,16,2007,3,10,14,22,40,52,47
5,19,2007,2,10,42,45,50,51,18
5,23,2007,4,12,13,22,31,50,44
5,26,2007,19,21,29,35,47,57,3
5,30,2007,14,23,36,38,45,57,16
6,2,2007,5,15,19,51,53,54,4
6,6,2007,1,5,7,19,21,55,12
6,9,2007,6,12,14,41,46,59,35
6,13,2007,23,24,29,35,37,46,38
6,16,2007,18,25,31,36,46,56,5
6,20,2007,12,16,27,28,34,39,22
6,23,2007,24,31,39,42,49,52,26
6,27,2007,2,5,27,30,38,48,32
6,30,2007,12,17,18,38,47,59,20
7,4,2007,6,29,35,39,48,53,52
7,7,2007,8,36,38,49,50,59,29
7,11,2007,15,16,33,34,40,50,38
7,14,2007,9,14,18,21,41,58,29
7,18,2007,14,22,28,30,31,38,46
7,21,2007,6,19,20,21,25,43,36
7,25,2007,2,17,19,42,44,47,43
7,28,2007,4,25,38,40,43,48,50
8,1,2007,16,27,32,34,36,57,9
8,4,2007,23,27,35,36,38,45,31
8,8,2007,15,37,43,55,56,59,34
8,11,2007,7,10,20,30,36,57,55
8,15,2007,11,14,28,31,47,57,58
8,18,2007,4,9,22,26,39,50,53
8,22,2007,9,16,41,45,49,53,23
8,25,2007,2,4,24,31,36,50,19
8,29,2007,2,8,23,35,41,54,45
9,1,2007,12,16,21,39,43,51,11
9,5,2007,3,19,32,37,42,45,44
9,8,2007,6,33,39,40,42,44,52
9,12,2007,6,7,13,35,42,43,59
9,15,2007,8,16,17,30,41,48,54
9,19,2007,3,8,23,35,37,40,32
9,22,2007,2,5,15,34,38,57,25
9,26,2007,4,5,17,32,50,58,6
9,29,2007,5,9,18,26,35,56,32
10,3,2007,21,26,36,39,51,54,56
10,6,2007,11,21,26,28,43,49,57
10,10,2007,20,23,26,29,50,56,40
10,13,2007,1,4,29,30,40,59,5
10,17,2007,17,28,31,39,52,53,59
10,20,2007,8,9,21,39,40,48,49
10,24,2007,15,20,33,45,57,58,42
10,27,2007,10,15,39,45,50,59,42
10,31,2007,11,13,19,31,36,54,42
11,3,2007,5,12,22,23,25,57,29
11,7,2007,2,13,19,20,36,46,49
11,10,2007,6,15,34,35,47,58,54
11,14,2007,21,23,28,38,42,47,29
11,17,2007,5,6,17,33,37,46,48
11,21,2007,22,31,34,40,45,52,1
11,24,2007,1,6,20,48,53,59,22
11,28,2007,7,13,15,26,33,57,18
12,1,2007,19,33,45,49,52,57,53
12,5,2007,6,29,33,44,51,56,8
12,8,2007,1,23,31,33,44,53,29
12,12,2007,1,6,21,28,29,42,57
12,15,2007,8,9,13,21,24,54,22
12,19,2007,20,22,31,32,43,45,9
12,22,2007,17,33,41,50,53,55,30
12,26,2007,7,12,41,51,53,54,10
12,29,2007,8,9,24,39,40,47,53
1,2,2008,7,20,25,28,32,37,52
1,5,2008,12,18,28,40,45,57,1
1,9,2008,18,32,50,51,53,58,47
1,12,2008,25,27,34,48,55,58,45
1,16,2008,28,37,38,40,50,56,16
1,19,2008,2,4,6,31,32,34,24
1,23,2008,6,11,26,34,39,52,16
1,26,2008,5,13,24,30,45,53,6
1,30,2008,3,7,13,24,33,47,56
2,2,2008,2,9,16,18,49,54,30
2,6,2008,1,2,14,25,33,36,54
2,9,2008,14,33,41,43,44,47,26
2,13,2008,1,18,29,30,51,53,19
2,16,2008,1,7,16,25,47,49,36
2,20,2008,8,9,17,48,54,55,51
2,23,2008,3,9,10,16,27,58,21
2,27,2008,11,12,15,27,46,50,14
3,1,2008,9,13,27,28,34,46,47
3,5,2008,12,14,40,41,44,57,29
3,8,2008,4,21,32,39,44,47,17
3,12,2008,15,21,29,37,41,44,11
3,15,2008,1,17,19,22,24,29,43
3,19,2008,3,8,39,46,48,57,20
3,22,2008,25,30,33,41,42,54,35
3,26,2008,7,8,10,12,15,37,46
3,29,2008,10,16,41,50,51,55,42
4,2,2008,1,8,10,31,52,57,5
4,5,2008,4,11,26,31,37,49,24
4,9,2008,25,26,33,45,47,48,46
4,12,2008,2,11,12,16,32,49,19
4,16,2008,3,20,26,44,55,57,7
4,19,2008,2,6,16,17,25,59,14
4,23,2008,17,24,25,26,42,54,4
4,26,2008,10,15,17,37,41,53,9
4,30,2008,3,14,16,45,53,57,31
